stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.00000] opening C:\Users\Admin\source\repos\Kursach\Corovans\x64\Debug\allegro5.cfg r
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   8.49565] _al_d3d_sync_bitmap (video) ref count == 1
font     D                ttf.c:242  alloc_glyph_region               [   9.38598] Glyph 40: 16x24 (16x24)
font     D                ttf.c:286  alloc_glyph_region               [   9.38609] Locking glyph region: 000001A75B0C0640 424 0 16 24
font     D                ttf.c:166  unlock_current_page              [   9.38621] Unlocking page: 000001A75B0C0640
font     D                ttf.c:242  alloc_glyph_region               [   9.38640] Glyph 29: 6x16 (8x16)
font     D                ttf.c:286  alloc_glyph_region               [   9.38646] Locking glyph region: 000001A75B0C0640 440 0 8 16
font     D                ttf.c:166  unlock_current_page              [   9.38729] Unlocking page: 000001A75B0C0640
font     D                ttf.c:242  alloc_glyph_region               [   9.38789] Glyph 25: 16x22 (16x24)
font     D                ttf.c:286  alloc_glyph_region               [   9.38801] Locking glyph region: 000001A75B0C0640 448 0 16 24
font     D                ttf.c:166  unlock_current_page              [   9.38821] Unlocking page: 000001A75B0C0640
font     D                ttf.c:242  alloc_glyph_region               [   9.38857] Glyph 51: 23x31 (24x32)
font     D                ttf.c:286  alloc_glyph_region               [   9.38864] Locking glyph region: 000001A75B0C0260 20 32 24 32
font     D                ttf.c:166  unlock_current_page              [   9.38875] Unlocking page: 000001A75B0C0260
font     D                ttf.c:242  alloc_glyph_region               [   9.38890] Glyph 86: 12x28 (12x28)
font     D                ttf.c:286  alloc_glyph_region               [   9.38897] Locking glyph region: 000001A75B0C0260 44 32 12 28
font     D                ttf.c:166  unlock_current_page              [   9.38968] Unlocking page: 000001A75B0C0260
font     D                ttf.c:242  alloc_glyph_region               [   9.39009] Glyph 56: 19x24 (20x24)
font     D                ttf.c:286  alloc_glyph_region               [   9.39015] Locking glyph region: 000001A75B0C0640 464 0 20 24
font     D                ttf.c:166  unlock_current_page              [   9.39025] Unlocking page: 000001A75B0C0640
font     D                ttf.c:242  alloc_glyph_region               [   9.39044] Glyph 89: 20x16 (20x16)
font     D                ttf.c:286  alloc_glyph_region               [   9.39050] Locking glyph region: 000001A75B0C0640 484 0 20 16
font     D                ttf.c:166  unlock_current_page              [   9.39071] Unlocking page: 000001A75B0C0640
font     D                ttf.c:242  alloc_glyph_region               [   9.39113] Glyph 54: 16x25 (16x28)
font     D                ttf.c:286  alloc_glyph_region               [   9.39120] Locking glyph region: 000001A75B0C0640 0 32 16 28
font     D                ttf.c:166  unlock_current_page              [   9.39134] Unlocking page: 000001A75B0C0640
font     D                ttf.c:242  alloc_glyph_region               [   9.39150] Glyph 16: 12x4 (12x4)
font     D                ttf.c:286  alloc_glyph_region               [   9.39156] Locking glyph region: 000001A75B0C0640 16 32 12 4
font     D                ttf.c:166  unlock_current_page              [   9.39167] Unlocking page: 000001A75B0C0640
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   9.39312] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   9.39326] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   9.40820] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   9.40850] _al_d3d_sync_bitmap (video) ref count == 1
font     D                ttf.c:242  alloc_glyph_region               [  12.53028] Glyph 24: 16x22 (16x24)
font     D                ttf.c:286  alloc_glyph_region               [  12.53040] Locking glyph region: 000001A75B0C0640 28 32 16 24
font     D                ttf.c:166  unlock_current_page              [  12.53052] Unlocking page: 000001A75B0C0640
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  12.53257] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  12.53275] _al_d3d_sync_bitmap (video) ref count == 1
font     D                ttf.c:242  alloc_glyph_region               [  14.13069] Glyph 23: 17x22 (20x24)
font     D                ttf.c:286  alloc_glyph_region               [  14.13080] Locking glyph region: 000001A75B0C0640 44 32 20 24
font     D                ttf.c:166  unlock_current_page              [  14.13092] Unlocking page: 000001A75B0C0640
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  14.13283] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  14.13315] _al_d3d_sync_bitmap (video) ref count == 1
font     D                ttf.c:242  alloc_glyph_region               [  15.41341] Glyph 22: 15x22 (16x24)
font     D                ttf.c:286  alloc_glyph_region               [  15.41352] Locking glyph region: 000001A75B0C0640 64 32 16 24
font     D                ttf.c:166  unlock_current_page              [  15.41364] Unlocking page: 000001A75B0C0640
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  15.41553] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  15.41568] _al_d3d_sync_bitmap (video) ref count == 1
font     D                ttf.c:242  alloc_glyph_region               [  16.59728] Glyph 21: 16x22 (16x24)
font     D                ttf.c:286  alloc_glyph_region               [  16.59749] Locking glyph region: 000001A75B0C0640 80 32 16 24
font     D                ttf.c:166  unlock_current_page              [  16.59768] Unlocking page: 000001A75B0C0640
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  16.60140] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  16.60157] _al_d3d_sync_bitmap (video) ref count == 1
font     D                ttf.c:242  alloc_glyph_region               [  17.66443] Glyph 20: 8x22 (8x24)
font     D                ttf.c:286  alloc_glyph_region               [  17.66464] Locking glyph region: 000001A75B0C0640 96 32 8 24
font     D                ttf.c:166  unlock_current_page              [  17.66480] Unlocking page: 000001A75B0C0640
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  17.66835] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  17.66851] _al_d3d_sync_bitmap (video) ref count == 1
font     D                ttf.c:242  alloc_glyph_region               [  18.76407] Glyph 19: 18x22 (20x24)
font     D                ttf.c:286  alloc_glyph_region               [  18.76421] Locking glyph region: 000001A75B0C0640 104 32 20 24
font     D                ttf.c:166  unlock_current_page              [  18.76436] Unlocking page: 000001A75B0C0640
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  18.76648] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  18.76665] _al_d3d_sync_bitmap (video) ref count == 1
font     D                ttf.c:242  alloc_glyph_region               [  19.98112] Glyph 47: 15x24 (16x24)
font     D                ttf.c:286  alloc_glyph_region               [  19.98128] Locking glyph region: 000001A75B0C0640 124 32 16 24
font     D                ttf.c:166  unlock_current_page              [  19.98145] Unlocking page: 000001A75B0C0640
font     D                ttf.c:242  alloc_glyph_region               [  19.98212] Glyph 38: 23x25 (24x28)
font     D                ttf.c:286  alloc_glyph_region               [  19.98226] Locking glyph region: 000001A75B0C0640 140 32 24 28
font     D                ttf.c:166  unlock_current_page              [  19.98333] Unlocking page: 000001A75B0C0640
font     D                ttf.c:242  alloc_glyph_region               [  19.98410] Glyph 75: 14x24 (16x24)
font     D                ttf.c:286  alloc_glyph_region               [  19.98429] Locking glyph region: 000001A75B0C0640 164 32 16 24
font     D                ttf.c:166  unlock_current_page              [  19.98472] Unlocking page: 000001A75B0C0640
font     D                ttf.c:242  alloc_glyph_region               [  19.98529] Glyph 26: 16x22 (16x24)
font     D                ttf.c:286  alloc_glyph_region               [  19.98541] Locking glyph region: 000001A75B0C0640 180 32 16 24
font     D                ttf.c:166  unlock_current_page              [  19.98575] Unlocking page: 000001A75B0C0640
font     D                ttf.c:242  alloc_glyph_region               [  19.98666] Glyph 55: 16x24 (16x24)
font     D                ttf.c:286  alloc_glyph_region               [  19.98685] Locking glyph region: 000001A75B0C0640 196 32 16 24
font     D                ttf.c:166  unlock_current_page              [  19.98733] Unlocking page: 000001A75B0C0640
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  19.98992] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  19.99017] _al_d3d_sync_bitmap (video) ref count == 1
font     D                ttf.c:242  alloc_glyph_region               [  20.09855] Glyph 27: 16x22 (16x24)
font     D                ttf.c:286  alloc_glyph_region               [  20.09868] Locking glyph region: 000001A75B0C0640 212 32 16 24
font     D                ttf.c:166  unlock_current_page              [  20.09884] Unlocking page: 000001A75B0C0640
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  20.10082] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  20.10098] _al_d3d_sync_bitmap (video) ref count == 1
font     D                ttf.c:242  alloc_glyph_region               [  20.11709] Glyph 28: 17x22 (20x24)
font     D                ttf.c:286  alloc_glyph_region               [  20.11727] Locking glyph region: 000001A75B0C0640 228 32 20 24
font     D                ttf.c:166  unlock_current_page              [  20.11749] Unlocking page: 000001A75B0C0640
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  20.12007] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  20.12024] _al_d3d_sync_bitmap (video) ref count == 1
font     D                ttf.c:242  alloc_glyph_region               [  37.51460] Glyph 60: 24x31 (24x32)
font     D                ttf.c:286  alloc_glyph_region               [  37.51476] Locking glyph region: 000001A75B0C0260 56 32 24 32
font     D                ttf.c:166  unlock_current_page              [  37.51494] Unlocking page: 000001A75B0C0260
font     D                ttf.c:242  alloc_glyph_region               [  37.51515] Glyph 87: 18x20 (20x20)
font     D                ttf.c:286  alloc_glyph_region               [  37.51523] Locking glyph region: 000001A75B0C0260 80 32 20 20
font     D                ttf.c:166  unlock_current_page              [  37.51612] Unlocking page: 000001A75B0C0260
font     D                ttf.c:242  alloc_glyph_region               [  37.51648] Glyph 58: 38x31 (40x32)
font     D                ttf.c:286  alloc_glyph_region               [  37.51655] Locking glyph region: 000001A75B0C0260 100 32 40 32
font     D                ttf.c:166  unlock_current_page              [  37.51670] Unlocking page: 000001A75B0C0260
font     D                ttf.c:242  alloc_glyph_region               [  37.51687] Glyph 4: 8x31 (8x32)
font     D                ttf.c:286  alloc_glyph_region               [  37.51693] Locking glyph region: 000001A75B0C0260 140 32 8 32
font     D                ttf.c:166  unlock_current_page              [  37.51705] Unlocking page: 000001A75B0C0260
font     D                ttf.c:242  alloc_glyph_region               [  37.51737] Glyph 69: 17x24 (20x24)
font     D                ttf.c:286  alloc_glyph_region               [  37.51744] Locking glyph region: 000001A75B0C0640 248 32 20 24
font     D                ttf.c:166  unlock_current_page              [  37.51753] Unlocking page: 000001A75B0C0640
font     D                ttf.c:242  alloc_glyph_region               [  37.51768] Glyph 78: 15x24 (16x24)
font     D                ttf.c:286  alloc_glyph_region               [  37.51774] Locking glyph region: 000001A75B0C0640 268 32 16 24
font     D                ttf.c:166  unlock_current_page              [  37.51909] Unlocking page: 000001A75B0C0640
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  37.52068] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  37.52102] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  37.53723] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  37.53748] _al_d3d_sync_bitmap (video) ref count == 1
dtor     D               dtor.c:227  _al_unregister_destructor        [  68.21107] removed dtor for bitmap 000001A75B0C0450
dtor     D               dtor.c:227  _al_unregister_destructor        [  68.21128] removed dtor for timer 000001A754561230
d3d      I         d3d_disp.cpp:901  d3d_destroy_display              [  68.21136] destroying display 000001A7545A4530 (current 0000000000000000)
bitmap   D        bitmap_type.c:308  _al_convert_to_memory_bitmap     [  68.21514] converting display bitmap 000001A75B0C0640 to memory bitmap
dtor     D               dtor.c:196  _al_register_destructor          [  68.21661] added dtor for bitmap 000001A75B25C2E0, func 00007FFFD94D1334
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  68.21680] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  68.21687] _al_d3d_sync_bitmap (video) ref count == 1
dtor     D               dtor.c:227  _al_unregister_destructor        [  68.27851] removed dtor for bitmap 000001A75B25C2E0
bitmap   D        bitmap_type.c:308  _al_convert_to_memory_bitmap     [  68.27948] converting display bitmap 000001A75B0C0260 to memory bitmap
dtor     D               dtor.c:196  _al_register_destructor          [  68.28113] added dtor for bitmap 000001A75B25C6C0, func 00007FFFD94D1334
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  68.28131] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  68.28137] _al_d3d_sync_bitmap (video) ref count == 1
dtor     D               dtor.c:227  _al_unregister_destructor        [  68.28551] removed dtor for bitmap 000001A75B25C6C0
bitmap   D        bitmap_type.c:308  _al_convert_to_memory_bitmap     [  68.28650] converting display bitmap 000001A75B0C0C10 to memory bitmap
dtor     D               dtor.c:196  _al_register_destructor          [  68.29204] added dtor for bitmap 000001A75B25B360, func 00007FFFD94D1334
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  68.29223] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  68.29229] _al_d3d_sync_bitmap (video) ref count == 1
dtor     D               dtor.c:227  _al_unregister_destructor        [  68.30510] removed dtor for bitmap 000001A75B25B360
bitmap   D        bitmap_type.c:308  _al_convert_to_memory_bitmap     [  68.30821] converting display bitmap 000001A75B0BF2E0 to memory bitmap
dtor     D               dtor.c:196  _al_register_destructor          [  68.30839] added dtor for bitmap 000001A75B25CAA0, func 00007FFFD94D1334
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  68.30849] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  68.30856] _al_d3d_sync_bitmap (video) ref count == 1
dtor     D               dtor.c:227  _al_unregister_destructor        [  68.30942] removed dtor for bitmap 000001A75B25CAA0
bitmap   D        bitmap_type.c:308  _al_convert_to_memory_bitmap     [  68.30954] converting display bitmap 000001A75B0C0FF0 to memory bitmap
dtor     D               dtor.c:196  _al_register_destructor          [  68.30963] added dtor for bitmap 000001A75B25BD10, func 00007FFFD94D1334
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  68.30972] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  68.30978] _al_d3d_sync_bitmap (video) ref count == 1
dtor     D               dtor.c:227  _al_unregister_destructor        [  68.31058] removed dtor for bitmap 000001A75B25BD10
bitmap   D        bitmap_type.c:308  _al_convert_to_memory_bitmap     [  68.31096] converting display bitmap 000001A75B0C0A20 to memory bitmap
dtor     D               dtor.c:196  _al_register_destructor          [  68.31107] added dtor for bitmap 000001A75B25B360, func 00007FFFD94D1334
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  68.31115] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  68.31122] _al_d3d_sync_bitmap (video) ref count == 1
dtor     D               dtor.c:227  _al_unregister_destructor        [  68.31190] removed dtor for bitmap 000001A75B25B360
bitmap   D        bitmap_type.c:308  _al_convert_to_memory_bitmap     [  68.31202] converting display bitmap 000001A75B0BF4D0 to memory bitmap
dtor     D               dtor.c:196  _al_register_destructor          [  68.31210] added dtor for bitmap 000001A75B25AD90, func 00007FFFD94D1334
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  68.31218] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  68.31224] _al_d3d_sync_bitmap (video) ref count == 1
dtor     D               dtor.c:227  _al_unregister_destructor        [  68.31286] removed dtor for bitmap 000001A75B25AD90
bitmap   D        bitmap_type.c:308  _al_convert_to_memory_bitmap     [  68.31300] converting display bitmap 000001A75B0C0E00 to memory bitmap
dtor     D               dtor.c:196  _al_register_destructor          [  68.31310] added dtor for bitmap 000001A75B25C6C0, func 00007FFFD94D1334
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  68.31319] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  68.31326] _al_d3d_sync_bitmap (video) ref count == 1
dtor     D               dtor.c:227  _al_unregister_destructor        [  68.31415] removed dtor for bitmap 000001A75B25C6C0
bitmap   D        bitmap_type.c:308  _al_convert_to_memory_bitmap     [  68.31436] converting display bitmap 000001A75B0BFE80 to memory bitmap
dtor     D               dtor.c:196  _al_register_destructor          [  68.31447] added dtor for bitmap 000001A75B25B740, func 00007FFFD94D1334
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  68.31457] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  68.31463] _al_d3d_sync_bitmap (video) ref count == 1
dtor     D               dtor.c:227  _al_unregister_destructor        [  68.31566] removed dtor for bitmap 000001A75B25B740
bitmap   D        bitmap_type.c:308  _al_convert_to_memory_bitmap     [  68.31595] converting display bitmap 000001A75B0BFC90 to memory bitmap
dtor     D               dtor.c:196  _al_register_destructor          [  68.32469] added dtor for bitmap 000001A75B25B550, func 00007FFFD94D1334
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  68.32495] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  68.32502] _al_d3d_sync_bitmap (video) ref count == 1
dtor     D               dtor.c:227  _al_unregister_destructor        [  68.34815] removed dtor for bitmap 000001A75B25B550
bitmap   D        bitmap_type.c:308  _al_convert_to_memory_bitmap     [  68.35308] converting display bitmap 000001A75B0C0070 to memory bitmap
dtor     D               dtor.c:196  _al_register_destructor          [  68.36153] added dtor for bitmap 000001A75B25CAA0, func 00007FFFD94D1334
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  68.36173] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  68.36179] _al_d3d_sync_bitmap (video) ref count == 1
dtor     D               dtor.c:227  _al_unregister_destructor        [  68.38231] removed dtor for bitmap 000001A75B25CAA0
bitmap   D        bitmap_type.c:308  _al_convert_to_memory_bitmap     [  68.38813] converting display bitmap 000001A75B0BFAA0 to memory bitmap
dtor     D               dtor.c:196  _al_register_destructor          [  68.38849] added dtor for bitmap 000001A75B25BF00, func 00007FFFD94D1334
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  68.38860] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  68.38867] _al_d3d_sync_bitmap (video) ref count == 1
dtor     D               dtor.c:227  _al_unregister_destructor        [  68.39016] removed dtor for bitmap 000001A75B25BF00
d3d      D         d3d_disp.cpp:885  d3d_destroy_display_internals    [  68.39043] waiting for display 000001A7545A4530's thread to end
d3d      W         d3d_disp.cpp:595  d3d_destroy_device               [  68.43227] d3d_destroy_device: ref count not 0
d3d      I         d3d_disp.cpp:1548 d3d_display_thread_proc          [  68.65986] d3d display thread exits
dtor     D               dtor.c:227  _al_unregister_destructor        [  68.66046] removed dtor for queue 000001A756261300
dtor     D               dtor.c:116  _al_run_destructors              [  68.66062] calling dtor for bitmap 000001A75B0BF2E0, func 00007FFFD94D1334
dtor     D               dtor.c:227  _al_unregister_destructor        [  68.66070] removed dtor for bitmap 000001A75B0BF2E0
dtor     D               dtor.c:116  _al_run_destructors              [  68.66079] calling dtor for bitmap 000001A75B0C0FF0, func 00007FFFD94D1334
dtor     D               dtor.c:227  _al_unregister_destructor        [  68.66187] removed dtor for bitmap 000001A75B0C0FF0
dtor     D               dtor.c:116  _al_run_destructors              [  68.66203] calling dtor for bitmap 000001A75B0C0A20, func 00007FFFD94D1334
dtor     D               dtor.c:227  _al_unregister_destructor        [  68.66210] removed dtor for bitmap 000001A75B0C0A20
dtor     D               dtor.c:116  _al_run_destructors              [  68.66228] calling dtor for bitmap 000001A75B0BF4D0, func 00007FFFD94D1334
dtor     D               dtor.c:227  _al_unregister_destructor        [  68.66236] removed dtor for bitmap 000001A75B0BF4D0
dtor     D               dtor.c:116  _al_run_destructors              [  68.66245] calling dtor for bitmap 000001A75B0C0E00, func 00007FFFD94D1334
dtor     D               dtor.c:227  _al_unregister_destructor        [  68.66252] removed dtor for bitmap 000001A75B0C0E00
dtor     D               dtor.c:116  _al_run_destructors              [  68.66261] calling dtor for bitmap 000001A75B0BFE80, func 00007FFFD94D1334
dtor     D               dtor.c:227  _al_unregister_destructor        [  68.66268] removed dtor for bitmap 000001A75B0BFE80
dtor     D               dtor.c:116  _al_run_destructors              [  68.66275] calling dtor for bitmap 000001A75B0BFC90, func 00007FFFD94D1334
dtor     D               dtor.c:227  _al_unregister_destructor        [  68.66282] removed dtor for bitmap 000001A75B0BFC90
dtor     D               dtor.c:116  _al_run_destructors              [  68.67128] calling dtor for bitmap 000001A75B0C0070, func 00007FFFD94D1334
dtor     D               dtor.c:227  _al_unregister_destructor        [  68.67170] removed dtor for bitmap 000001A75B0C0070
dtor     D               dtor.c:116  _al_run_destructors              [  68.67856] calling dtor for bitmap 000001A75B0BFAA0, func 00007FFFD94D1334
dtor     D               dtor.c:227  _al_unregister_destructor        [  68.67872] removed dtor for bitmap 000001A75B0BFAA0
dtor     D               dtor.c:116  _al_run_destructors              [  68.67911] calling dtor for ttf_font 000001A75B152170, func 00007FF81051119F
dtor     D               dtor.c:227  _al_unregister_destructor        [  68.67927] removed dtor for ttf_font 000001A75B152170
dtor     D               dtor.c:116  _al_run_destructors              [  68.68428] calling dtor for ttf_font 000001A75B152790, func 00007FF81051119F
dtor     D               dtor.c:227  _al_unregister_destructor        [  68.68443] removed dtor for ttf_font 000001A75B152790
dtor     D               dtor.c:116  _al_run_destructors              [  68.68987] calling dtor for ttf_font 000001A75B1525D0, func 00007FF81051119F
dtor     D               dtor.c:227  _al_unregister_destructor        [  68.69064] removed dtor for ttf_font 000001A75B1525D0
dtor     D               dtor.c:116  _al_run_destructors              [  68.69257] calling dtor for timer 000001A754560D80, func 00007FFFD94D214E
dtor     D               dtor.c:227  _al_unregister_destructor        [  68.69274] removed dtor for timer 000001A754560D80
